ID,temperature_2m_°C,relative_humidity_2m_%,dew_point_2m_°C,apparent_temperature_°C,precipitation_mm,pressure_msl_hPa,surface_pressure_hPa,cloud_cover_%,cloud_cover_low_%,cloud_cover_mid_%,cloud_cover_high_%,vapour_pressure_deficit_kPa,wind_speed_10m_km/h,wind_speed_100m_km/h,wind_direction_10m_°,wind_direction_100m_°,wind_gusts_10m_km/h,soil_temperature_0_to_7cm_°C,soil_temperature_7_to_28cm_°C,soil_temperature_28_to_100cm_°C,soil_temperature_100_to_255cm_°C,soil_moisture_0_to_7cm_m/m,soil_moisture_7_to_28cm_m/m,soil_moisture_28_to_100cm_m/m,soil_moisture_100_to_255cm_m/m,shortwave_radiation_W/m,direct_radiation_W/m,diffuse_radiation_W/m,direct_normal_irradiance_W/m,global_tilted_irradiance_W/m,terrestrial_radiation_W/m,is_day_,sunshine_duration_s,electricity_shutdown,hour,day,month,year,day_of_week
6231,28.65,69.0,22.2,32.3,0.2,1009.0,985.3,69.0,27.5,31.0,97,1.23,14.4,18.7,183.0,181.0,30.2,29.6,25.7,24.8,24.9,0.257,0.267,0.24,0.256,683,493,190,575.7,683,1159.7,1,3600.0,0.0,14,17,9,2022,5
6232,27.6,73.0,22.3,30.6,0.3,1009.1,985.4,29.0,35.25,13.0,25,1.01,15.2,20.3,176.0,174.0,31.7,29.1,26.0,24.8,24.9,0.257,0.266,0.24,0.256,574,457,117,650.8,574,950.9,1,3600.0,0.0,15,17,9,2022,5
6233,26.8,73.0,21.7,29.5,0.1,1009.1,985.3,37.5,43.0,4.0,20,0.94,12.3,19.7,173.0,171.0,30.6,28.3,26.2,24.9,24.9,0.256,0.265,0.24,0.256,372,271,101,542.2,372,676.8,1,3600.0,0.0,16,17,9,2022,5
6234,25.8,77.0,21.5,29.1,0.0,1009.6,985.7,46.0,20.0,4.0,86,0.76,9.4,15.7,178.0,171.0,27.7,27.4,26.3,24.9,24.9,0.255,0.265,0.24,0.256,151,82,69,311.9,151,356.0,1,3600.0,0.0,17,17,9,2022,5
6235,24.85,83.0,21.2,28.2,0.0,1010.7,986.7,50.0,19.0,4.0,100,0.52,4.7,12.7,176.0,165.0,17.3,26.3,26.3,24.9,24.9,0.254,0.265,0.24,0.256,15,5,10,47.7,15,83.1,0,1800.0,0.0,18,17,9,2022,5
6236,23.9,85.0,21.3,27.9,0.0,1012.0,987.9,47.5,12.0,2.0,99,0.44333333333333336,4.1,5.8,232.0,173.0,11.55,26.8,26.3,24.9,24.9,0.251,0.263,0.24,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,19,17,9,2022,5
6237,23.3,89.0,21.3,27.4,0.0,1012.7,988.5,45.0,17.0,0.0,100,0.3666666666666667,3.3,3.1,264.0,231.0,5.8,25.8,26.3,24.9,24.9,0.251,0.263,0.2405,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,20,17,9,2022,5
6238,22.7,90.0,20.9,26.4,0.0,1013.5,989.3,49.0,21.0,0.0,100,0.29,4.0,6.5,315.0,289.0,7.75,25.0,26.1,24.9,24.9,0.251,0.263,0.241,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,21,17,9,2022,5
6239,22.3,91.0,20.8,26.0,0.0,1013.8,989.5,52.0,24.0,0.0,100,0.24,4.7,5.4,360.0,318.0,9.7,24.5,26.0,24.9,24.9,0.251,0.262,0.241,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,22,17,9,2022,5
6240,22.05,92.0,20.7,25.9,0.0,1013.5,989.2,56.5,29.0,0.0,100,0.22,3.6,3.8,6.0,319.0,8.3,24.0,25.8,24.9,24.9,0.251,0.262,0.241,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,23,17,9,2022,5
6241,21.8,92.0,20.5,25.3,0.0,1012.9,988.6,61.0,34.0,0.0,100,0.20500000000000002,4.3,5.2,355.0,326.0,7.9,23.7,25.6,24.9,24.9,0.251,0.262,0.241,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,0,18,9,2022,6
6242,21.5,93.0,20.3,24.9,0.0,1012.5,988.2,72.0,47.0,0.0,100,0.19,4.3,5.2,360.0,326.0,7.9,23.4,25.4,24.9,24.9,0.251,0.262,0.241,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,1,18,9,2022,6
6243,21.3,93.0,20.0,24.5,0.0,1012.3,988.0,86.0,62.0,0.0,100,0.18,4.3,5.2,355.0,326.0,7.9,23.1,25.3,24.9,24.9,0.251,0.261,0.241,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,2,18,9,2022,6
6244,21.1,92.0,19.8,24.4,0.0,1012.1,987.8,71.0,46.0,0.0,100,0.19,3.3,3.6,189.0,6.0,7.9,22.8,25.1,24.9,24.9,0.251,0.261,0.241,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,3,18,9,2022,6
6245,20.3,94.0,19.2,23.4,0.0,1012.2,987.8,54.0,27.0,0.0,100,0.15,2.7,1.8,23.0,90.0,6.8,22.5,24.9,24.9,24.9,0.25,0.261,0.241,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,4,18,9,2022,6
6246,20.1,93.0,19.0,23.0,0.0,1012.5,988.1,55.333333333333336,29.0,0.0,100,0.16,3.9,2.7,22.0,67.0,5.0,22.1,24.7,24.9,24.9,0.25,0.261,0.241,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,5,18,9,2022,6
6247,21.2,93.0,20.1,24.8,0.0,1012.6,988.3,56.666666666666664,30.0,0.0,100,0.30500000000000005,2.6,3.3,33.5,96.0,5.0,22.1,24.5,24.9,24.9,0.25,0.26,0.241,0.256,10,2,8,21.6,10,162.15,1,0.0,0.0,6,18,9,2022,6
6248,22.9,85.0,21.4,28.6,0.0,1013.7,989.6,58.0,31.0,0.0,100,0.45,0.5,0.4,45.0,90.0,7.2,22.9,24.4,24.9,24.9,0.252,0.262,0.241,0.256,161,91,70,380.1,161,324.3,1,3600.0,0.0,7,18,9,2022,6
6249,24.6,81.5,22.1,29.6,0.1,1014.0,990.0,51.0,55.0,0.0,100,0.57,4.7,5.6,171.0,165.0,14.0,24.5,24.3,24.9,24.9,0.252,0.261,0.241,0.256,380,245,135,511.6,380,648.7,1,3600.0,0.0,8,18,9,2022,6
6250,26.3,78.0,22.1,30.8,0.1,1014.3,989.9,44.0,13.0,4.0,100,0.76,4.0,4.3,190.0,185.0,15.1,25.8,24.4,24.9,24.9,0.251,0.26,0.241,0.256,460,237,223,345.8,460,928.5,1,3600.0,0.0,9,18,9,2022,6
6251,27.2,74.0,22.1,31.6,0.1,1013.7,989.8,43.0,11.0,5.0,100,0.97,5.45,5.1,189.0,184.0,17.45,26.9,24.6,24.9,24.9,0.249,0.259,0.241,0.256,555,258,297,305.4,555,1144.6,1,3600.0,0.0,10,18,9,2022,6
6252,28.3,69.0,22.2,34.1,0.1,1012.4,988.6,43.0,16.0,6.5,72,1.18,6.9,8.3,186.0,185.0,19.8,28.3,24.9,24.9,24.9,0.247,0.258,0.241,0.256,829,536,293,566.3,829,1282.2,1,3600.0,0.0,11,18,9,2022,6
6253,28.7,68.0,22.2,34.2,0.2,1011.7,988.0,56.0,8.0,8.0,93,1.26,10.5,12.6,186.0,185.0,24.5,29.1,25.2,24.9,24.9,0.245,0.257,0.241,0.256,884,689,195,700.8,884,1332.0,1,3600.0,0.0,12,18,9,2022,6
6254,28.7,68.0,22.3,33.6,0.30000000000000004,1010.8,987.1,69.0,29.0,22.0,100,1.24,12.3,15.5,185.0,184.0,27.4,29.6,25.5,24.9,24.9,0.242,0.255,0.24,0.256,845,623,222,654.0,845,1290.6,1,3600.0,0.0,13,18,9,2022,6
6255,27.9,69.0,21.8,31.5,0.4,1010.4,986.7,100.0,51.0,45.0,100,1.16,14.1,18.4,186.0,186.0,29.9,29.5,25.8,24.9,24.9,0.242,0.254,0.24,0.256,709,506,203,590.6,709,1160.8,1,3600.0,0.0,14,18,9,2022,6
6256,27.15,75.0,22.2,30.0,0.4,1010.3,986.5,75.0,35.0,26.0,93,0.88,13.7,18.4,183.0,184.0,29.9,28.5,26.0,24.9,24.9,0.244,0.254,0.24,0.256,422,195,227,277.7,422,951.4,1,3600.0,0.0,15,18,9,2022,6
6257,26.4,75.0,21.6,29.4,0.2,1010.3,986.4,87.0,33.5,11.0,100,0.86,11.9,16.3,175.0,175.0,27.7,27.8,26.2,24.9,24.9,0.244,0.253,0.24,0.256,315,158,157,316.3,315,676.8,1,3600.0,0.0,16,18,9,2022,6
6258,25.35,77.0,21.4,29.1,0.0,1010.8,986.9,99.0,32.0,2.0,29,0.76,9.0,14.5,179.5,175.0,24.5,27.0,26.2,24.9,24.9,0.244,0.253,0.24,0.256,164,90,74,342.9,164,355.6,1,3600.0,0.0,17,18,9,2022,6
6259,24.3,82.0,21.0,27.9,0.0,1011.3,987.3,91.8,30.5,4.0,2,0.55,5.4,13.7,184.0,175.0,17.3,26.0,26.2,25.0,24.9,0.243,0.253,0.24,0.256,14,5,9,47.8,14,177.8,0,0.0,0.0,18,18,9,2022,6
6260,24.133333333333333,85.0,21.0,27.3,0.0,1012.3,988.2,84.6,29.0,2.0,97,0.44,5.1,13.6,184.0,163.5,13.15,26.7,26.2,25.0,24.9,0.243,0.25,0.24,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,19,18,9,2022,6
6261,23.96666666666667,90.0,21.4,26.8,0.0,1012.9,988.7,77.4,43.0,0.0,76,0.475,6.2,9.3,159.0,152.0,9.0,25.6,26.1,25.0,24.9,0.243,0.25,0.24,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,20,18,9,2022,6
6262,23.8,83.0,20.9,28.1,0.0,1013.2,989.1,70.2,51.0,0.0,93,0.51,2.1,3.7,239.0,169.0,7.6,25.0,26.0,25.0,24.9,0.243,0.25,0.24,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,21,18,9,2022,6
6263,23.633333333333333,89.0,21.2,27.2,0.0,1013.6,989.4,63.0,37.0,0.0,100,0.3,2.1,0.8,329.0,27.0,3.2,24.4,25.9,25.0,24.9,0.243,0.25,0.24,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,22,18,9,2022,6
6264,23.46666666666667,88.0,21.2,27.1,0.0,1013.3,989.0999999999999,70.0,45.0,0.0,99,0.27,2.2,2.3,351.0,39.0,2.5,24.1,25.7,25.0,24.9,0.243,0.25,0.24,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,23,18,9,2022,6
6265,23.3,87.0,21.1,27.5,0.0,1013.0,988.8,100.0,92.0,0.0,97,0.28500000000000003,2.4250000000000003,0.5,310.5,45.0,2.5,23.8,25.6,25.0,24.9,0.243,0.25,0.24,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,0,19,9,2022,0
6266,23.0,89.0,21.1,27.2,0.0,1012.4,988.2,63.0,37.0,0.0,100,0.3,2.6500000000000004,0.8,270.0,63.0,2.9,23.4,25.4,25.0,24.9,0.243,0.25,0.24,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,1,19,9,2022,0
6267,22.8,89.0,21.1,26.9,0.0,1011.9,987.7,71.0,42.666666666666664,0.0,98,0.27,2.875,0.8,304.5,27.0,2.2,23.1,25.2,25.0,24.9,0.243,0.25,0.24,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,2,19,9,2022,0
6268,22.9,89.0,21.0,26.8,0.0,1012.3,988.1,79.0,48.333333333333336,0.0,100,0.3,3.1,1.6,339.0,333.0,3.2,23.0,25.0,25.0,24.9,0.243,0.25,0.24,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,3,19,9,2022,0
6269,22.7,89.0,20.9,26.5,0.0,1012.5,988.3,81.0,54.0,0.0,94,0.3,3.5,2.0,336.0,315.0,4.0,22.8,24.9,25.0,24.9,0.243,0.249,0.24,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,4,19,9,2022,0
6270,22.95,89.0,20.8,26.6,0.0,1013.2,989.0,83.0,59.0,0.0,100,0.31,3.1,2.8,339.0,247.66666666666669,4.0,22.7,24.7,25.0,24.9,0.243,0.249,0.24,0.256,0,0,0,0.0,0,34.1,0,0.0,0.0,5,19,9,2022,0
6271,23.2,87.0,20.8,27.2,0.0,1013.8,989.45,78.0,53.0,0.0,100,0.39,1.5,0.7,346.0,180.33333333333334,3.6,22.7,24.5,25.0,24.9,0.243,0.249,0.24,0.256,9,2,7,21.3,9,68.2,1,0.0,0.0,6,19,9,2022,0
6272,24.125,85.0,21.5,28.4,0.0,1014.0,989.9,58.0,31.0,0.0,100,0.44,3.1,4.7,111.0,113.0,7.9,23.4,24.5,25.0,24.9,0.246,0.252,0.24,0.256,130,71,59,293.6,130,327.7,1,3600.0,0.0,7,19,9,2022,0
6273,25.049999999999997,80.0,21.7,28.8,0.0,1014.2,989.95,62.0,28.0,11.0,100,0.63,5.65,10.7,144.0,140.0,20.2,24.7,24.4,25.0,24.9,0.245,0.251,0.24,0.256,390,272,118,565.3,390,652.2,1,3600.0,0.0,8,19,9,2022,0
6274,25.974999999999998,76.0,21.7,29.9,0.2,1014.0,990.0,65.0,25.0,22.0,100,0.83,8.2,10.2,151.0,148.0,20.5,26.0,24.5,25.0,24.9,0.245,0.251,0.24,0.256,556,371,185,539.6,556,931.9,1,3600.0,0.0,9,19,9,2022,0
6275,26.9,73.0,21.8,31.3,0.3,1013.5,989.6,60.0,22.0,18.0,98,0.94,9.35,9.7,162.0,158.0,20.5,27.1,24.7,25.0,24.9,0.246,0.25,0.24,0.256,663,453,210,535.0,663,1147.7,1,3600.0,0.0,10,19,9,2022,0
6276,27.025,72.0,21.9,32.7,0.2,1012.6,988.8,56.0,26.0,7.0,95,1.04,10.5,13.1,174.0,172.0,25.6,28.2,25.0,25.0,24.9,0.244,0.249,0.24,0.256,872,651,221,686.8,872,1284.9,1,3600.0,0.0,11,19,9,2022,0
6277,27.15,71.0,21.9,32.4,0.2,1011.8,988.0,56.0,25.0,8.0,100,1.1,11.2,15.8,182.0,180.0,27.0,28.8,25.2,25.0,24.9,0.243,0.248,0.239,0.256,836,618,218,627.9,836,1334.3,1,3600.0,0.0,12,19,9,2022,0
6278,27.275,72.0,22.0,32.1,0.1,1011.1,987.3,64.0,24.0,21.0,99,1.05,11.9,15.5,182.0,180.0,28.4,29.1,25.5,25.0,24.9,0.241,0.247,0.239,0.256,794,547,247,573.8,794,1292.3,1,3600.0,0.0,13,19,9,2022,0
6279,27.4,74.0,22.3,32.2,0.1,1010.8,987.0,100.0,100.0,57.0,100,0.97,9.35,9.4,183.0,184.0,24.299999999999997,29.2,25.8,25.0,24.9,0.239,0.246,0.239,0.256,677,446,231,520.4,677,1122.15,1,3600.0,0.0,14,19,9,2022,0
6280,24.9,80.0,21.3,28.5,1.7,1011.0,987.0,100.0,100.0,66.0,100,0.62,6.8,9.4,177.0,176.0,20.2,27.8,26.0,25.0,24.9,0.253,0.245,0.239,0.256,275,65,210,92.6,275,952.0,1,976.91,0.0,15,19,9,2022,0
6281,25.1,83.0,21.9,29.5,1.9500000000000002,1010.8,986.8,100.0,100.0,75.0,100,0.55,3.3,4.5,193.0,194.0,15.1,26.6,26.1,25.0,24.9,0.266,0.246,0.239,0.256,154,18,136,36.1,154,676.8,1,0.0,0.0,16,19,9,2022,0
6282,24.8,87.0,21.9,27.8,2.2,1011.3,987.2,99.0,40.0,100.0,9,0.43500000000000005,8.3,13.7,182.0,183.0,14.75,25.8,26.1,25.0,24.9,0.292,0.247,0.239,0.256,100,20,80,76.3,100,379.59999999999997,1,490.41,0.0,17,19,9,2022,0
6283,24.5,89.0,21.7,28.2,4.5,1012.6,988.5,100.0,44.5,73.0,0,0.32,1.3,5.4,326.0,180.0,14.4,25.0,26.0,25.0,24.9,0.335,0.254,0.239,0.256,9,2,7,19.2,9,82.4,0,0.0,0.0,18,19,9,2022,0
6284,24.2,84.0,21.3,28.3,0.7,1013.5,989.4,52.0,49.0,13.0,0,0.5,2.9,6.3,173.0,167.0,4.7,25.6,25.8,25.0,24.9,0.323,0.252,0.239,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,19,19,9,2022,0
6285,23.3,89.0,21.4,27.3,0.1,1014.5,990.3,60.5,46.0,31.0,62,0.32,4.3,12.0,138.0,147.0,7.9,24.8,25.7,25.0,24.9,0.31,0.256,0.239,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,20,19,9,2022,0
6286,22.9,91.0,21.3,26.7,0.0,1014.7,990.5,69.0,29.0,22.0,99,0.26,5.7,10.7,125.0,140.0,8.100000000000001,24.1,25.6,25.0,24.9,0.302,0.259,0.239,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,21,19,9,2022,0
6287,22.799999999999997,85.0,20.9,27.2,0.0,1015.0,990.8,73.0,26.0,32.0,100,0.43,4.9,7.8,144.0,158.0,8.3,23.8,25.4,25.0,24.9,0.296,0.261,0.239,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,22,19,9,2022,0
6288,22.7,85.0,20.1,26.0,0.9,1014.9,990.6,100.0,89.0,73.0,100,0.41,4.1,7.0,105.0,145.0,7.333333333333334,23.3,25.3,25.0,24.9,0.302,0.262,0.239,0.256,0,0,0,0.0,0,0.0,0,0.0,1.0,23,19,9,2022,0
6289,22.0,91.0,20.5,25.6,0.8,1014.3,990.0,100.0,61.0,56.0,100,0.23,3.3,3.1,6.0,21.0,6.366666666666667,23.0,25.1,25.0,24.9,0.305,0.265,0.239,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,0,20,9,2022,1
6290,22.1,95.0,21.2,26.4,0.1,1013.5,989.2,89.5,35.0,50.0,100,0.13,1.1,0.5,18.0,135.0,5.4,22.9,24.9,25.0,24.9,0.3,0.267,0.239,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,1,20,9,2022,1
6291,22.3,93.0,20.9,26.0,0.1,1013.2,988.9,79.0,34.0,36.0,100,0.17,2.5,3.3,45.0,77.0,3.6,22.8,24.7,25.0,24.9,0.296,0.268,0.239,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,2,20,9,2022,1
6292,22.5,90.0,20.3,25.5,0.0,1012.8,988.5,66.0,33.0,11.0,100,0.27,3.6,5.2,90.0,106.0,4.7,22.6,24.6,25.0,24.9,0.292,0.269,0.239,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,3,20,9,2022,1
6293,22.7,86.0,20.2,26.5,0.0,1012.7,988.5,57.0,30.0,5.5,100,0.39,0.8,2.6,63.0,124.0,3.8,22.4,24.4,25.0,24.9,0.289,0.27,0.239,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,4,20,9,2022,1
6294,22.7,86.0,20.2,26.4,0.0,1013.1,988.9,60.0,33.0,0.0,100,0.39,1.9,3.3,68.0,100.5,2.9,22.3,24.3,25.0,24.9,0.287,0.27,0.239,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,5,20,9,2022,1
6295,23.333333333333332,92.0,20.6,25.5,0.0,1013.8,989.5,54.0,27.0,0.0,100,0.2,3.9,6.6,68.0,77.0,8.65,22.2,24.1,25.0,24.9,0.284,0.271,0.239,0.256,8,0,8,0.0,8,69.9,1,0.0,0.0,6,20,9,2022,1
6296,23.96666666666667,87.0,21.6,27.9,0.0,1014.3,990.1,61.0,21.0,1.0,100,0.38,4.0,6.6,80.0,81.0,14.4,22.9,24.0,25.0,24.9,0.281,0.268,0.239,0.256,113,28,85,114.7,113,331.1,1,1640.48,0.0,7,20,9,2022,1
6297,24.6,83.0,21.4,27.9,0.0,1014.6,990.5,68.0,42.0,0.0,100,0.54,9.1,12.1,124.0,120.0,19.4,24.1,24.0,25.0,24.9,0.279,0.269,0.239,0.256,298,122,176,252.4,298,655.6,1,3600.0,0.0,8,20,9,2022,1
6298,25.7,77.0,21.5,28.9,0.3,1014.4,990.4,61.0,25.0,14.0,100,0.78,11.2,14.3,132.0,131.0,23.8,25.2,24.1,25.0,24.9,0.279,0.268,0.239,0.256,488,261,227,378.5,488,935.2,1,3600.0,0.0,9,20,9,2022,1
6299,26.8,71.0,21.5,31.1,0.36666666666666664,1013.9,990.0,74.0,22.0,41.0,100,1.03,11.2,14.3,140.0,137.0,25.2,26.5,24.3,25.0,24.9,0.278,0.268,0.239,0.256,721,505,216,595.2,721,1068.9333333333334,1,3600.0,0.0,10,20,9,2022,1
6300,27.9,67.0,21.2,32.3,0.43333333333333335,1012.8,989.0,53.0,26.0,4.0,100,1.24,10.6,13.4,152.0,149.0,25.2,27.6,24.5,25.0,24.9,0.275,0.267,0.239,0.256,801,488,313,514.0,801,1202.6666666666667,1,3600.0,0.0,11,20,9,2022,1
6301,28.1,65.0,20.8,32.0,0.5,1011.6,987.8,58.0,30.0,2.0,100,1.34,11.0,14.1,169.0,165.0,26.65,28.2,24.8,25.0,24.9,0.272,0.266,0.239,0.256,769,436,333,442.5,769,1336.4,1,3600.0,0.0,12,20,9,2022,1
6302,28.3,64.0,20.8,32.0,0.5666666666666667,1010.7,987.0,70.0,38.0,9.0,100,1.38,13.2,16.6,169.0,167.0,28.1,28.7,25.1,25.0,24.9,0.269,0.265,0.239,0.256,796,552,244,578.6,796,1293.9,1,3600.0,0.0,13,20,9,2022,1
6303,27.525,69.0,20.9,30.6,0.6333333333333333,1010.2,986.4,100.0,100.0,13.0,100,1.1566666666666665,13.3,17.5,167.0,166.0,28.1,28.6,25.4,25.0,24.9,0.268,0.264,0.239,0.256,644,424,220,494.5,644,1163.0,1,3600.0,0.0,14,20,9,2022,1
6304,26.75,74.0,21.3,29.1,0.7,1010.2,986.3,100.0,77.0,65.0,100,0.9333333333333333,12.2,16.8,166.0,165.0,28.1,27.7,25.6,25.0,24.9,0.271,0.264,0.239,0.256,343,166,177,236.4,343,952.5,1,3600.0,0.0,15,20,9,2022,1
6305,25.975,79.0,21.9,29.0,0.6,1010.1,986.2,100.0,100.0,30.0,100,0.71,11.7,16.4,162.0,161.0,23.8,26.8,25.7,25.0,24.9,0.274,0.264,0.239,0.256,284,108,176,216.5,284,653.6,1,3600.0,0.0,16,20,9,2022,1
6306,25.2,81.0,21.7,28.3,0.3,1010.4,986.4,100.0,100.0,21.0,100,0.61,9.8,18.8,159.0,160.0,22.7,25.9,25.8,25.0,24.9,0.274,0.264,0.239,0.256,100,31,69,118.5,100,354.7,1,1756.42,0.0,17,20,9,2022,1
6307,24.4,82.0,21.2,27.7,0.15,1011.3,987.3,100.0,100.0,24.0,100,0.54,7.9,16.9,156.0,153.0,19.8,25.0,25.7,25.0,24.9,0.274,0.264,0.239,0.256,9,2,7,19.2,9,82.1,0,0.0,0.0,18,20,9,2022,1
6308,24.15,84.0,21.2,27.8,0.0,1012.1,988.0,100.0,100.0,9.0,100,0.47,6.766666666666667,12.2,162.0,152.0,14.8,25.3,25.6,25.0,24.9,0.272,0.265,0.239,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,19,20,9,2022,1
6309,23.9,85.0,21.2,27.7,0.0,1012.9,988.8,100.0,100.0,38.0,100,0.385,5.633333333333333,11.5,141.0,141.0,9.0,24.7,25.5,25.0,24.9,0.271,0.265,0.239,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,20,20,9,2022,1
6310,23.65,86.5,21.4,27.2,0.1,1013.2,989.0,100.0,100.0,46.0,100,0.3,4.5,9.8,104.0,118.0,8.3,24.3,25.4,25.0,24.9,0.271,0.265,0.239,0.256,0,0,0,0.0,0,0.0,0,0.0,1.0,21,20,9,2022,1
6311,23.4,88.0,21.3,27.3,0.2,1013.4,989.05,100.0,100.0,38.0,100,0.35,4.7,10.4,99.0,122.66666666666667,7.9,24.0,25.3,25.0,24.9,0.271,0.265,0.239,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,22,20,9,2022,1
6312,23.2,90.0,21.5,27.1,0.1,1013.3,989.1,100.0,100.0,36.0,100,0.27,4.8,11.4,103.0,127.33333333333333,10.4,23.7,25.2,25.0,24.9,0.27,0.265,0.239,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,23,20,9,2022,1
6313,23.0,92.0,21.6,27.1,0.5,1012.7,988.5,100.0,95.0,25.0,100,0.24,4.2,10.2,110.0,132.0,8.3,23.5,25.0,25.0,24.9,0.274,0.265,0.239,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,0,21,9,2022,2
6314,22.8,93.0,21.6,27.1,0.2,1012.2,988.0,76.0,19.0,14.0,100,0.19,2.9,8.0,83.0,117.0,7.6,23.3,24.9,25.0,24.9,0.275,0.265,0.239,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,1,21,9,2022,2
6315,22.599999999999998,94.0,21.1,25.8,0.0,1011.8,987.6,52.0,22.0,3.0,100,0.17,5.0,8.0,69.0,98.0,6.8,23.0,24.7,25.0,24.9,0.274,0.265,0.2395,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,2,21,9,2022,2
6316,22.4,92.0,21.0,25.9,0.0,1011.5,987.3,53.0,25.0,1.0,100,0.22,6.1,7.8,93.0,103.0,6.466666666666667,22.8,24.6,25.0,24.9,0.273,0.265,0.24,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,3,21,9,2022,2
6317,22.4,92.0,21.0,26.1,0.0,1012.0,987.8,58.0,46.5,2.5,100,0.23,4.6,5.0,72.0,111.0,6.133333333333333,22.7,24.5,25.0,24.9,0.271,0.266,0.24,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,4,21,9,2022,2
6318,22.35,88.0,21.0,27.2,0.0,1012.4,988.2,94.0,68.0,4.0,100,0.33,2.3,3.9,51.0,68.0,5.8,22.5,24.3,25.0,24.9,0.27,0.266,0.24,0.256,0,0,0,0.0,0,0.0,0,0.0,0.0,5,21,9,2022,2
6319,22.3,94.0,21.3,26.3,0.0,1012.9,988.7,82.0,23.0,0.0,100,0.16,4.4,5.4,35.0,53.0,5.0,22.5,24.2,25.0,24.9,0.269,0.266,0.24,0.255,8,0,8,0.0,8,71.5,1,0.0,0.0,6,21,9,2022,2
6320,23.6,86.0,21.6,28.3,0.0,1013.1,989.0,70.0,44.0,0.0,100,0.41,2.9,4.1,120.0,105.0,10.1,23.0,24.1,25.0,24.9,0.264,0.265,0.24,0.256,121,31,90,125.8,121,334.4,1,1973.11,0.0,7,21,9,2022,2
6321,24.9,82.0,21.9,29.3,0.1,1013.5,989.5,70.0,44.0,0.0,100,0.58,4.7,7.1,140.0,139.0,13.850000000000001,24.5,24.1,25.0,24.9,0.264,0.264,0.24,0.256,353,179,174,368.6,353,636.4,1,2786.555,0.0,8,21,9,2022,2
6322,26.2,78.0,22.0,30.2,0.1,1013.8,989.4,32.0,20.0,3.0,39,0.75,6.5,7.8,161.0,158.0,17.6,25.7,24.2,25.0,24.9,0.263,0.264,0.24,0.255,485,291,194,420.8,485,938.4,1,3600.0,0.0,9,21,9,2022,2
6323,27.299999999999997,73.0,22.0,33.2,0.1,1013.1,989.3,52.0,21.0,6.0,99,1.11,6.0,7.7,155.0,152.0,18.7,27.2,24.4,25.0,24.9,0.261,0.263,0.24,0.255,755,599,156,704.5,755,1153.7,1,3600.0,0.0,10,21,9,2022,2
6324,28.4,68.0,22.0,34.4,0.05,1012.4,988.7,56.0,10.0,29.0,100,1.23,6.1,7.2,183.0,180.0,18.4,28.5,24.7,25.0,24.9,0.259,0.262,0.239,0.255,856,698,158,734.2,856,1290.2,1,3600.0,0.0,11,21,9,2022,2
6325,28.15,68.5,22.2,34.1,0.0,1011.2,987.5,38.0,4.0,32.0,100,1.23,8.4,10.1,187.0,186.0,21.6,29.2,25.1,25.0,24.9,0.256,0.261,0.239,0.255,843,628,215,636.7,843,1338.6,1,3600.0,0.0,12,21,9,2022,2
